Database ID,WO Type,Date Opened,Input Bulk Lot ID(s),Input Bulk Lot Type(s),Production,Total WO Input Weight,Total Finalized Weight,Output Bulk Lot ID(s),Output Bulk Lot Type(s),Production,Output Weight per Bulk Lot,Total Output Weight,Date Closed
1547,Oil - Transfer to Extraction Department,12/20/2017 18:18,392(7),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9881.7,9929,475,Oil,Oil Sativa Blend,9929,9929,12/20/2017 18:19
1547,Oil - Transfer to Extraction Department,12/20/2017 18:18,251(1),Dried,DP White Shark-M-4,9881.7,9929,475,Oil,Oil Sativa Blend,9929,9929,12/20/2017 18:19
1547,Oil - Transfer to Extraction Department,12/20/2017 18:18,201,Dried,DI Strawberry Cough-C-2-0,9881.7,9929,475,Oil,Oil Sativa Blend,9929,9929,12/20/2017 18:19
1544,Oil - Transfer to Extraction Department,12/20/2017 17:16,427(1),Dried,DI Northern Lights-S-23-1,8471.1,8417.5,466,Oil,Oil Northern Lights,8417.5,8417.5,12/20/2017 17:17
1544,Oil - Transfer to Extraction Department,12/20/2017 17:16,427(4),Dried,DI Northern Lights-S-23-1,8471.1,8417.5,466,Oil,Oil Northern Lights,8417.5,8417.5,12/20/2017 17:17
1545,Oil - Transfer to Extraction Department,12/20/2017 17:22,427(6),Dried,DI Northern Lights-S-23-1,9116.8,9057,468,Oil,Oil Northern Lights,9057,9057,12/20/2017 17:23
1545,Oil - Transfer to Extraction Department,12/20/2017 17:22,427(7),Dried,DI Northern Lights-S-23-1,9116.8,9057,468,Oil,Oil Northern Lights,9057,9057,12/20/2017 17:23
1545,Oil - Transfer to Extraction Department,12/20/2017 17:22,427(8),Dried,DI Northern Lights-S-23-1,9116.8,9057,468,Oil,Oil Northern Lights,9057,9057,12/20/2017 17:23
1550,Oil - Transfer to Extraction Department,12/20/2017 18:49,411(2),Dried,DI Nebula II-S-26-3 (High Voltage CBD),5753.8,5737,473,Oil,Oil Nebula II,5737,5737,12/20/2017 18:50
1546,Oil - Transfer to Extraction Department,12/20/2017 17:30,388,Dried,DI Delahaze-S-32-31 (Larry OG),10100.8,10011,476,Oil,Oil Sativa Blend,10011,10011,12/20/2017 17:31
1546,Oil - Transfer to Extraction Department,12/20/2017 17:30,410(2),Dried,DI Delahaze-S-32-31 (Larry OG),10100.8,10011,476,Oil,Oil Sativa Blend,10011,10011,12/20/2017 17:31
1546,Oil - Transfer to Extraction Department,12/20/2017 17:30,376,Dried,DI Delahaze-S-32-32 (Lemon Larry),10100.8,10011,476,Oil,Oil Sativa Blend,10011,10011,12/20/2017 17:31
1546,Oil - Transfer to Extraction Department,12/20/2017 17:30,402(2),Dried,DI Jesus OG-S-18-37 (Liv by Lift),10100.8,10011,476,Oil,Oil Sativa Blend,10011,10011,12/20/2017 17:31
1546,Oil - Transfer to Extraction Department,12/20/2017 17:30,402(6),Dried,DI Jesus OG-S-18-37 (Liv by Lift),10100.8,10011,476,Oil,Oil Sativa Blend,10011,10011,12/20/2017 17:31
1546,Oil - Transfer to Extraction Department,12/20/2017 17:30,439,Dried,DI Jesus OG-S-18-37 (Liv by Lift),10100.8,10011,476,Oil,Oil Sativa Blend,10011,10011,12/20/2017 17:31
1546,Oil - Transfer to Extraction Department,12/20/2017 17:30,392(7),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10100.8,10011,476,Oil,Oil Sativa Blend,10011,10011,12/20/2017 17:31
1548,Oil - Transfer to Extraction Department,12/20/2017 18:29,410(3),Dried,DI Delahaze-S-32-31 (Larry OG),8642.4,8614,474,Oil,Oil Sativa Blend,8614,8614,12/20/2017 18:34
1548,Oil - Transfer to Extraction Department,12/20/2017 18:29,365,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8642.4,8614,474,Oil,Oil Sativa Blend,8614,8614,12/20/2017 18:34
1548,Oil - Transfer to Extraction Department,12/20/2017 18:29,392(1),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8642.4,8614,474,Oil,Oil Sativa Blend,8614,8614,12/20/2017 18:34
1548,Oil - Transfer to Extraction Department,12/20/2017 18:29,392(3),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8642.4,8614,474,Oil,Oil Sativa Blend,8614,8614,12/20/2017 18:34
1548,Oil - Transfer to Extraction Department,12/20/2017 18:29,392(4),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8642.4,8614,474,Oil,Oil Sativa Blend,8614,8614,12/20/2017 18:34
1548,Oil - Transfer to Extraction Department,12/20/2017 18:29,392(6),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8642.4,8614,474,Oil,Oil Sativa Blend,8614,8614,12/20/2017 18:34
1549,Oil - Transfer to Extraction Department,12/20/2017 18:47,216(1),Dried,DI Lavender Kush-S-11-25,4067.7,4022.5,478,Oil,Oil Indica Blend,4022.5,4022.5,12/20/2017 18:48
1549,Oil - Transfer to Extraction Department,12/20/2017 18:47,268,Dried,DI Lavender Kush-S-11-25,4067.7,4022.5,478,Oil,Oil Indica Blend,4022.5,4022.5,12/20/2017 18:48
1549,Oil - Transfer to Extraction Department,12/20/2017 18:47,280(1),Dried,DI Lavender Kush-S-11-25,4067.7,4022.5,478,Oil,Oil Indica Blend,4022.5,4022.5,12/20/2017 18:48
1549,Oil - Transfer to Extraction Department,12/20/2017 18:47,381,Dried,DI Sour Kush-S-8-19 (Sour OG),4067.7,4022.5,478,Oil,Oil Indica Blend,4022.5,4022.5,12/20/2017 18:48
1549,Oil - Transfer to Extraction Department,12/20/2017 18:47,271,Dried,DP God Kush-M-7,4067.7,4022.5,478,Oil,Oil Indica Blend,4022.5,4022.5,12/20/2017 18:48
1549,Oil - Transfer to Extraction Department,12/20/2017 18:47,155(2),Dried,DI Lavender Kush-S-11-25,4067.7,4022.5,478,Oil,Oil Indica Blend,4022.5,4022.5,12/20/2017 18:48
1551,Oil - Transfer to Extraction Department,12/20/2017 18:52,278(1),Dried,DI Durga Matta II-S-25-28,3842.5,3827.5,477,Oil,Oil THC/CBD Mixed Blend ,3827.5,3827.5,12/20/2017 18:53
1551,Oil - Transfer to Extraction Department,12/20/2017 18:52,368,Dried,DI Durga Matta II-S-25-28,3842.5,3827.5,477,Oil,Oil THC/CBD Mixed Blend ,3827.5,3827.5,12/20/2017 18:53
1551,Oil - Transfer to Extraction Department,12/20/2017 18:52,250,Dried,DP Critical Mass-M-3,3842.5,3827.5,477,Oil,Oil THC/CBD Mixed Blend ,3827.5,3827.5,12/20/2017 18:53
1551,Oil - Transfer to Extraction Department,12/20/2017 18:52,409(2),Dried,DI Delahaze-S-32-32 (Lemon Larry),3842.5,3827.5,477,Oil,Oil THC/CBD Mixed Blend ,3827.5,3827.5,12/20/2017 18:53
1976,Oil - Transfer to Extraction Department,1/26/2018 14:23,509(2),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9243.4,9167,546,Oil,Oil Sativa Blend,9167,9167,1/30/2018 12:01
1976,Oil - Transfer to Extraction Department,1/26/2018 14:23,510(1),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9243.4,9167,546,Oil,Oil Sativa Blend,9167,9167,1/30/2018 12:01
1976,Oil - Transfer to Extraction Department,1/26/2018 14:23,510(3),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9243.4,9167,546,Oil,Oil Sativa Blend,9167,9167,1/30/2018 12:01
1976,Oil - Transfer to Extraction Department,1/26/2018 14:23,510(5),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9243.4,9167,546,Oil,Oil Sativa Blend,9167,9167,1/30/2018 12:01
1979,Oil - Transfer to Extraction Department,1/26/2018 14:52,508(2),Dried,DI Sour Kush-S-8-19 (Sour OG),6245.5,6185.5,549,Oil,Oil Hybrid Blend,6185.5,6185.5,2/2/2018 9:28
1979,Oil - Transfer to Extraction Department,1/26/2018 14:52,508(3),Dried,DI Sour Kush-S-8-19 (Sour OG),6245.5,6185.5,549,Oil,Oil Hybrid Blend,6185.5,6185.5,2/2/2018 9:28
1979,Oil - Transfer to Extraction Department,1/26/2018 14:52,508(7),Dried,DI Sour Kush-S-8-19 (Sour OG),6245.5,6185.5,549,Oil,Oil Hybrid Blend,6185.5,6185.5,2/2/2018 9:28
1978,Oil - Transfer to Extraction Department,1/26/2018 14:46,409(12),Dried,DI Delahaze-S-32-32 (Lemon Larry),10542.5,10431.5,548,Oil,Oil Sativa Blend,10431.5,10431.5,1/30/2018 12:26
1978,Oil - Transfer to Extraction Department,1/26/2018 14:46,409(5),Dried,DI Delahaze-S-32-32 (Lemon Larry),10542.5,10431.5,548,Oil,Oil Sativa Blend,10431.5,10431.5,1/30/2018 12:26
1978,Oil - Transfer to Extraction Department,1/26/2018 14:46,409(11),Dried,DI Delahaze-S-32-32 (Lemon Larry),10542.5,10431.5,548,Oil,Oil Sativa Blend,10431.5,10431.5,1/30/2018 12:26
1975,Oil - Transfer to Extraction Department,1/26/2018 14:10,492(5),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),13385.8,13203.5,545,Oil,Oil Sativa Blend,13203.5,13203.5,1/30/2018 12:31
1981,Oil - Transfer to Extraction Department,1/26/2018 15:00,511(2),Dried,DI Northern Lights-S-23-1,8643,8519.5,550,Oil,Oil Indica Blend,8519.5,8519.5,1/31/2018 15:59
1981,Oil - Transfer to Extraction Department,1/26/2018 15:00,511(6),Dried,DI Northern Lights-S-23-1,8643,8519.5,550,Oil,Oil Indica Blend,8519.5,8519.5,1/31/2018 15:59
1981,Oil - Transfer to Extraction Department,1/26/2018 15:00,511(8),Dried,DI Northern Lights-S-23-1,8643,8519.5,550,Oil,Oil Indica Blend,8519.5,8519.5,1/31/2018 15:59
1981,Oil - Transfer to Extraction Department,1/26/2018 15:00,456(1),Dried,DI Lavender Kush-S-11-25,8643,8519.5,550,Oil,Oil Indica Blend,8519.5,8519.5,1/31/2018 15:59
1981,Oil - Transfer to Extraction Department,1/26/2018 15:00,456(4),Dried,DI Lavender Kush-S-11-25,8643,8519.5,550,Oil,Oil Indica Blend,8519.5,8519.5,1/31/2018 15:59
1981,Oil - Transfer to Extraction Department,1/26/2018 15:00,456(5),Dried,DI Lavender Kush-S-11-25,8643,8519.5,550,Oil,Oil Indica Blend,8519.5,8519.5,1/31/2018 15:59
1973,Oil - Transfer to Extraction Department,1/26/2018 14:05,402(5),Dried,DI Jesus OG-S-18-37 (Liv by Lift),10070.5,9878,543,Oil,Oil Sativa Blend,9878,9878,1/31/2018 17:08
1973,Oil - Transfer to Extraction Department,1/26/2018 14:05,463(3),Dried,DI Delahaze-S-32-28 (Delahaze),10070.5,9878,543,Oil,Oil Sativa Blend,9878,9878,1/31/2018 17:08
1973,Oil - Transfer to Extraction Department,1/26/2018 14:05,463(4),Dried,DI Delahaze-S-32-28 (Delahaze),10070.5,9878,543,Oil,Oil Sativa Blend,9878,9878,1/31/2018 17:08
1973,Oil - Transfer to Extraction Department,1/26/2018 14:05,409(10),Dried,DI Delahaze-S-32-32 (Lemon Larry),10070.5,9878,543,Oil,Oil Sativa Blend,9878,9878,1/31/2018 17:08
1973,Oil - Transfer to Extraction Department,1/26/2018 14:05,409(13),Dried,DI Delahaze-S-32-32 (Lemon Larry),10070.5,9878,543,Oil,Oil Sativa Blend,9878,9878,1/31/2018 17:08
1973,Oil - Transfer to Extraction Department,1/26/2018 14:05,409(7),Dried,DI Delahaze-S-32-32 (Lemon Larry),10070.5,9878,543,Oil,Oil Sativa Blend,9878,9878,1/31/2018 17:08
1973,Oil - Transfer to Extraction Department,1/26/2018 14:05,409(8),Dried,DI Delahaze-S-32-32 (Lemon Larry),10070.5,9878,543,Oil,Oil Sativa Blend,9878,9878,1/31/2018 17:08
1974,Oil - Transfer to Extraction Department,1/26/2018 14:09,510(4),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),12356.3,12304.5,544,Oil,Oil Sativa Blend,12304.5,12304.5,1/30/2018 12:16
1977,Oil - Transfer to Extraction Department,1/26/2018 14:39,492(6),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9347.6,9229,547,Oil,Oil Sativa Blend,9229,9229,1/30/2018 12:44
1977,Oil - Transfer to Extraction Department,1/26/2018 14:39,492(7),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),9347.6,9229,547,Oil,Oil Sativa Blend,9229,9229,1/30/2018 12:44
1972,Oil - Transfer to Extraction Department,1/26/2018 14:02,464(3),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8591,8477.5,542,Oil,Oil Sativa Blend,8477.5,8477.5,2/3/2018 14:45
1972,Oil - Transfer to Extraction Department,1/26/2018 14:02,464(4),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8591,8477.5,542,Oil,Oil Sativa Blend,8477.5,8477.5,2/3/2018 14:45
1972,Oil - Transfer to Extraction Department,1/26/2018 14:02,492(1),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8591,8477.5,542,Oil,Oil Sativa Blend,8477.5,8477.5,2/3/2018 14:45
1972,Oil - Transfer to Extraction Department,1/26/2018 14:02,492(4),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),8591,8477.5,542,Oil,Oil Sativa Blend,8477.5,8477.5,2/3/2018 14:45
2668,Oil - Transfer to Extraction Department,4/11/2018 9:15,156(7),Dried,Black Widow-S-7-23 (Zen's Garden),2772.98,2655,631,Oil,Oil Black Widow,2655,2655,4/11/2018 9:16
2668,Oil - Transfer to Extraction Department,4/11/2018 9:15,156(4),Dried,Black Widow-S-7-23 (Zen's Garden),2772.98,2655,631,Oil,Oil Black Widow,2655,2655,4/11/2018 9:16
2668,Oil - Transfer to Extraction Department,4/11/2018 9:15,156,Dried,Black Widow-S-7-23 (Zen's Garden),2772.98,2655,631,Oil,Oil Black Widow,2655,2655,4/11/2018 9:16
2661,Oil - Transfer to Extraction Department,4/9/2018 16:23,552,Dried,DI Nebula II-S-26-3 (High Voltage CBD),6037.2,5842,627,Oil,Oil Nebula II,5842,5842,4/9/2018 16:24
2658,Oil - Transfer to Extraction Department,4/9/2018 12:14,511(9),Dried,DI Northern Lights-S-23-1,9276,9098.5,630,Oil,Oil Northern Lights,9098.5,9098.5,4/9/2018 12:19
2659,Oil - Transfer to Extraction Department,4/9/2018 13:36,552(7),Dried,DI Nebula II-S-26-3 (High Voltage CBD),3560.42,3427,629,Oil,Oil Nebula II,3427,3427,4/9/2018 13:37
2660,Oil - Transfer to Extraction Department,4/9/2018 15:25,552,Dried,DI Nebula II-S-26-3 (High Voltage CBD),10042.52,9691,626,Oil,Oil Nebula II,9691,9691,4/9/2018 15:28
2663,Oil - Transfer to Extraction Department,4/10/2018 10:40,552(4),Dried,DI Nebula II-S-26-3 (High Voltage CBD),10460.3,10083,628,Oil,Oil Nebula II,10083,10083,4/10/2018 10:43
2664,Oil - Transfer to Extraction Department,4/10/2018 13:03,552(13),Dried,DI Nebula II-S-26-3 (High Voltage CBD),10705.6,10469,624,Oil,Oil Nebula II,10469,10469,4/10/2018 13:04
2664,Oil - Transfer to Extraction Department,4/10/2018 13:03,552(2),Dried,DI Nebula II-S-26-3 (High Voltage CBD),10705.6,10469,624,Oil,Oil Nebula II,10469,10469,4/10/2018 13:04
2666,Oil - Transfer to Extraction Department,4/10/2018 15:26,552(12),Dried,DI Nebula II-S-26-3 (High Voltage CBD),6650.85,6418.2,625,Oil,Oil Nebula II,6418.2,6418.2,4/10/2018 15:27
2666,Oil - Transfer to Extraction Department,4/10/2018 15:26,411,Dried,DI Nebula II-S-26-3 (High Voltage CBD),6650.85,6418.2,625,Oil,Oil Nebula II,6418.2,6418.2,4/10/2018 15:27
2666,Oil - Transfer to Extraction Department,4/10/2018 15:26,552,Dried,DI Nebula II-S-26-3 (High Voltage CBD),6650.85,6418.2,625,Oil,Oil Nebula II,6418.2,6418.2,4/10/2018 15:27
2666,Oil - Transfer to Extraction Department,4/10/2018 15:26,411(7),Dried,DI Nebula II-S-26-3 (High Voltage CBD),6650.85,6418.2,625,Oil,Oil Nebula II,6418.2,6418.2,4/10/2018 15:27
2682,Oil - Transfer to Extraction Department,4/13/2018 12:53,553(7),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10057.5,9943.5,641,Oil,Oil Atomical Haze,9943.5,9943.5,4/13/2018 12:54
2683,Oil - Transfer to Extraction Department,4/13/2018 13:04,553(7),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),4786.1,4786.1,642,Oil,Oil Atomical Haze,4786.1,4786.1,4/20/2018 14:45
2690,Oil - Transfer to Extraction Department,4/13/2018 15:39,553(8),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10064.4,9877,640,Oil,Oil Atomical Haze,9877,9877,4/13/2018 15:41
2690,Oil - Transfer to Extraction Department,4/13/2018 15:39,553(5),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10064.4,9877,640,Oil,Oil Atomical Haze,9877,9877,4/13/2018 15:41
2690,Oil - Transfer to Extraction Department,4/13/2018 15:39,553(4),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10064.4,9877,640,Oil,Oil Atomical Haze,9877,9877,4/13/2018 15:41
2690,Oil - Transfer to Extraction Department,4/13/2018 15:39,553(2),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10064.4,9877,640,Oil,Oil Atomical Haze,9877,9877,4/13/2018 15:41
2690,Oil - Transfer to Extraction Department,4/13/2018 15:39,553(1),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10064.4,9877,640,Oil,Oil Atomical Haze,9877,9877,4/13/2018 15:41
2690,Oil - Transfer to Extraction Department,4/13/2018 15:39,509(3),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10064.4,9877,640,Oil,Oil Atomical Haze,9877,9877,4/13/2018 15:41
2690,Oil - Transfer to Extraction Department,4/13/2018 15:39,502,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),10064.4,9877,640,Oil,Oil Atomical Haze,9877,9877,4/13/2018 15:41
3038,Oil - Transfer to Extraction Department,5/28/2018 13:07,682,Dried,DP Treasure Island-M-1,10229.5,10263,687,Oil,Oil Treasure Island (APH),10263,10263,5/28/2018 15:59
3045,Oil - Transfer to Extraction Department,5/28/2018 16:42,682,Dried,DP Treasure Island-M-1,9770.5,9432.5,686,Oil,Oil Treasure Island (APH),9432.5,9432.5,5/28/2018 16:43
3049,Oil - Transfer to Extraction Department,5/29/2018 11:06,683,Dried,DP Alien Dawg-M-9,9964.1,9944,691,Oil,Oil Alien Dawg (APH),9944,9944,5/29/2018 11:07
3052,Oil - Transfer to Extraction Department,5/29/2018 14:31,156(6),Dried,Black Widow-S-7-23 (Zen's Garden),12839.6,12899,692,Oil,Oil Black Widow,12899,12899,5/29/2018 14:32
3052,Oil - Transfer to Extraction Department,5/29/2018 14:31,156(3),Dried,Black Widow-S-7-23 (Zen's Garden),12839.6,12899,692,Oil,Oil Black Widow,12899,12899,5/29/2018 14:32
3404,Oil - Transfer to Extraction Department,7/25/2018 15:50,214(2),Dried,DI Shark Shock-C-4-0,5787.1,5446.5,776,Oil,Oil THC/CBD Mixed Blend ,5446.5,5446.5,7/25/2018 15:51
3404,Oil - Transfer to Extraction Department,7/25/2018 15:50,179,Dried,DI Shark Shock-C-4-0,5787.1,5446.5,776,Oil,Oil THC/CBD Mixed Blend ,5446.5,5446.5,7/25/2018 15:51
3410,Oil - Transfer to Extraction Department,7/26/2018 11:21,623(10),Dried,DI Sour Kush-S-8-25 (Sour Kush),12187,12187,784,Oil,Oil Hybrid Blend,12187,12187,7/26/2018 11:25
3466,Oil - Transfer to Extraction Department,8/8/2018 11:49,802,Dried,DP Treasure Island,7033.5,7033.5,806,Oil,Oil Treasure Island (APH),7033.5,7033.5,8/8/2018 11:50
3458,Oil - Transfer to Extraction Department,8/7/2018 11:47,804,Oil,Oil Treasure Island (APH),8938,8938,804,Oil,Oil Treasure Island (APH),8938,8938,8/7/2018 11:48
3467,Oil - Transfer to Extraction Department,8/8/2018 11:51,806,Oil,Oil Treasure Island (APH),7033.5,7033.5,806,Oil,Oil Treasure Island (APH),7033.5,7033.5,8/8/2018 11:52
3508,Oil - Transfer to Extraction Department,8/17/2018 13:15,815,Oil,Oil Treasure Island (APH),7030.5,7030.5,815,Oil,Oil Treasure Island (APH),7030.5,7030.5,8/17/2018 13:15
3524,Oil - Transfer to Extraction Department,8/21/2018 12:02,771,Oil,Oil Northern Lights,7576.9,7452.5,771,Oil,Oil Northern Lights,7452.5,7452.5,8/21/2018 12:03
3545,Oil - Transfer to Extraction Department,8/28/2018 13:55,772,Oil,Oil Northern Lights,11256,10174,772,Oil,Oil Northern Lights,10174,10174,8/28/2018 13:57
3554,Oil - Transfer to Extraction Department,8/31/2018 16:41,773,Oil,Oil Northern Lights,10771.4,11668.5,773,Oil,Oil Northern Lights,11668.5,11668.5,8/31/2018 16:43
3764,Oil - Transfer to Extraction Department,10/19/2018 13:26,899,Dried,Oil Sour Kush,12758.94,12792.5,899,Dried,Oil Sour Kush,12792.5,12792.5,10/19/2018 13:27
3766,Oil - Transfer to Extraction Department,10/22/2018 10:10,897,Dried,Oil Sour Kush,12027.24,12109,897,Dried,Oil Sour Kush,12109,12109,10/22/2018 10:11
3868,Oil - Transfer to Extraction Department,11/13/2018 15:19,931,Dried,Oil Hybrid Blend,13996.67,12176.81,931,Dried,Oil Hybrid Blend,12176.81,12176.81,11/13/2018 15:20
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,651(11),Dried,DI Northern Lights-S-23-1,11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,326,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,881(1),Dried,DP Sour Kush-15,11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,878,Dried,DP Sour Kush-15,11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,797(1),Dried,DP Sour Kush-15,11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,409(14),Dried,DI Delahaze-S-32-32 (Lemon Larry),11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,786(2),Dried,DI Atomical Haze-S-29-7,11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,700(2),Dried,DI Sour Kush-S-8-15 (Afternoon Delight),11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,688(2),Dried,DI Sour Kush-S-8-15 (Afternoon Delight),11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,250,Dried,DP Critical Mass-M-3,11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,859(6),Dried,DI White Berry-S-31-5,11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,870(5),Dried,DI Conspiracy Kush-S-16-1,11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,464(2),Dried,DI Atomical Haze-S-29-5 (Quantum Kush),11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3960,Oil - Transfer to Extraction Department,12/5/2018 11:26,464,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),11670.26,11964.6,974,Dried,Oil Hybrid Blend,11964.6,11964.6,12/5/2018 12:14
3977,Oil - Transfer to Extraction Department,12/11/2018 9:34,974,Dried,Oil Hybrid Blend,11964.6,11189.5,974,Dried,Oil Hybrid Blend,11189.5,11189.5,12/11/2018 9:35
3993,Oil - Transfer to Extraction Department,12/13/2018 9:52,Nightingale - NN-01,Dried,Nightingale - NN-01,15615.5,15615.5,983,Dried,Oil Nightingale (NN),15615.5,15615.5,12/13/2018 9:52
3980,Oil - Transfer to Extraction Department,12/11/2018 14:17,981,Dried,Oil Nightingale (NN),12774.5,12784.5,981,Dried,Oil Nightingale (NN),12784.5,12784.5,12/11/2018 14:17
3979,Oil - Transfer to Extraction Department,12/11/2018 13:31,Nightingale - NN-01,Dried,Nightingale - NN-01,12774.5,12774.5,981,Dried,Oil Nightingale (NN),12774.5,12774.5,12/11/2018 13:32
3994,Oil - Transfer to Extraction Department,12/13/2018 14:15,983,Dried,Oil Nightingale (NN),15615.5,15520.5,983,Dried,Oil Nightingale (NN),15520.5,15520.5,12/13/2018 14:17
3985,Oil - Transfer to Extraction Department,12/12/2018 11:17,Nightingale - NN-01,Dried,Nightingale - NN-01,18561,18561,982,Dried,Oil Nightingale (NN),18561,18561,12/12/2018 11:18
3986,Oil - Transfer to Extraction Department,12/12/2018 11:48,982,Dried,Oil Nightingale (NN),18561,18583.5,982,Dried,Oil Nightingale (NN),18583.5,18583.5,12/12/2018 11:49
4014,Oil - Transfer to Extraction Department,12/19/2018 10:04,984,Dried,Oil Treasure Island (APH),12939.5,12184.5,984,Dried,Oil Treasure Island (APH),12184.5,12184.5,12/19/2018 10:05
4078,Oil - Transfer to Extraction Department,1/10/2019 11:12,951(1),Dried,DI Nebula II-S-26-3 (High Voltage CBD),504.4,504.4,1007,Dried,Oil Nebula II,504.4,504.4,1/10/2019 11:13
4079,Oil - Transfer to Extraction Department,1/10/2019 11:21,1007,Dried,Oil Nebula II,14614.09,14549,1007,Dried,Oil Nebula II,14549,14549,1/10/2019 11:22
4050,Oil - Transfer to Extraction Department,1/2/2019 12:54,994,Dried,Oil Treasure Island (APH),12830,12830,994,Dried,Oil Treasure Island (APH),12830,12830,1/2/2019 12:54
4077,Oil - Transfer to Extraction Department,1/10/2019 10:00,951(2),Dried,DI Nebula II-S-26-3 (High Voltage CBD),14145.28,14145.28,1007,Dried,Oil Nebula II,14145.28,14145.28,1/10/2019 10:02
4077,Oil - Transfer to Extraction Department,1/10/2019 10:00,411(4),Dried,DI Nebula II-S-26-3 (High Voltage CBD),14145.28,14145.28,1007,Dried,Oil Nebula II,14145.28,14145.28,1/10/2019 10:02
4077,Oil - Transfer to Extraction Department,1/10/2019 10:00,411(1),Dried,DI Nebula II-S-26-3 (High Voltage CBD),14145.28,14145.28,1007,Dried,Oil Nebula II,14145.28,14145.28,1/10/2019 10:02
4077,Oil - Transfer to Extraction Department,1/10/2019 10:00,552,Dried,DI Nebula II-S-26-3 (High Voltage CBD),14145.28,14145.28,1007,Dried,Oil Nebula II,14145.28,14145.28,1/10/2019 10:02
4077,Oil - Transfer to Extraction Department,1/10/2019 10:00,951(1),Dried,DI Nebula II-S-26-3 (High Voltage CBD),14145.28,14145.28,1007,Dried,Oil Nebula II,14145.28,14145.28,1/10/2019 10:02
4086,Oil - Transfer to Extraction Department,1/11/2019 9:05,1008,Dried,Oil Nebula II,13765.4,13746.5,1008,Dried,Oil Nebula II,13746.5,13746.5,1/11/2019 9:06
