Database ID,WO Name,WO Type,Location,Date Opened,User Opened,Input Bulk Lot ID(s),Input Bulk Lot Type(s),Production,Input Weight per Bulk Lot,Input Volume per Bulk Lot,Total WO Input Weight,Total WO Input Volume,Finalized,Total Finalized Weight,Total Finalized Volume,Output Bulk Lot ID(s),Output Bulk Lot Type(s),Production,Output Weight per Bulk Lot,Output Volume per Bulk Lot,Total Output Weight,Total Output Volume,Variance Weight %,Variance Volume %,Date Closed,User Closed
2978,Evaporation N2(M)629(1)-R,Oil - Rotary Evaporation,-,17/05/2018 13:37,Paul Schapurga,629(1),Oil,Oil Nebula II,11958,0,11958,0,TRUE,606,0,629(1),Oil,Oil Nebula II,606,0,606,0,94.93,N/A,17/05/2018 13:39,Paul Schapurga
2977,Inventory Adjust JOG-346(1)-1-1187,Inventory Adjust - Pkg Run Variance,,17/05/2018 12:57,Richard Augimeri,346(1)-1,Oil,Oil Jesus OG,28.5,30,28.5,30,TRUE,0,0,,,,,,0,0,N/A,N/A,17/05/2018 12:59,Richard Augimeri
2976,Lot Merge BW(M)-631(1)-Pd Merge with BW(M)-339(1)-Pd,Process - Lot Merge,,17/05/2018 12:10,Marshall Linder,631(1),Oil,Oil Black Widow,2216.5,0,2216.5,0,TRUE,2216.5,0,339(1),Oil,Oil Black Widow,2216.5,0,2216.5,0,N/A,N/A,17/05/2018 12:11,Marshall Linder
2975,Filtration N2(M)-629(1)-F,Oil - Winterization/Filtration,-,17/05/2018 11:05,Paul Schapurga,629(1),Oil,Oil Nebula II,5679,0,5679,0,TRUE,11958,0,629(1),Oil,Oil Nebula II,11958,0,11958,0,N/A,N/A,17/05/2018 11:07,Paul Schapurga
2974,Weight adjust and sample ,Sample - Other,,17/05/2018 10:50,Elizabeth Evans,442(1),Oil,Oil Treasure Island (APH),519,0,519,0,TRUE,0,0,,,,,,0,0,N/A,N/A,07/03/2019 13:36,Shawn Clarke
2973,Winterization II N2(S)629(1)-WII,Oil - Winterization/Filtration,-,16/05/2018 16:24,Paul Schapurga,629(1),Oil,Oil Nebula II,2985.5,0,2985.5,0,TRUE,5679,0,629(1),Oil,Oil Nebula II,5679,0,5679,0,N/A,N/A,16/05/2018 16:25,Paul Schapurga
2972,"Readjusting from last ""Pre and Post Final Packaging Adjustment""",Inventory Adjust - Pkg Run Variance,,16/05/2018 16:11,Kamil Maslowski,508,Dried,DI Sour Kush-S-8-19 (Sour OG),8856.08,0,8856.08,0,TRUE,8865,0,508,Dried,DI Sour Kush-S-8-19 (Sour OG),8865,0,8865,0,N/A,N/A,16/05/2018 16:13,Kamil Maslowski
2971,pre and Post final packaging adjustment,Inventory Adjust - Pkg Run Variance,,16/05/2018 15:59,Kamil Maslowski,508,Dried,DI Sour Kush-S-8-19 (Sour OG),8860.04,0,8860.04,0,TRUE,8856.08,0,508,Dried,DI Sour Kush-S-8-19 (Sour OG),8856.08,0,8856.08,0,0.04,N/A,16/05/2018 16:08,Kamil Maslowski
2970,Pre and Post final packaging adjustment,Inventory Adjust - Pkg Run Variance,,16/05/2018 14:59,Kamil Maslowski,320,Dried,DI Delahaze-S-32-31 (Larry OG),4201.08,0,4201.08,0,TRUE,4200.1,0,320,Dried,DI Delahaze-S-32-31 (Larry OG),4200.1,0,4200.1,0,0.02,N/A,16/05/2018 15:02,Kamil Maslowski
2969,Waste Disposal,Dispose - Out of Spec,,16/05/2018 12:38,Kamil Maslowski,623,Dried,DI Sour Kush-S-8-25 (Sour Kush),3.1,0,3.1,0,TRUE,0,0,,,,,,0,0,N/A,N/A,16/05/2018 12:38,Kamil Maslowski
2968,Waste Disposal,Dispose - Out of Spec,,16/05/2018 12:12,Kamil Maslowski,511,Dried,DI Northern Lights-S-23-1,5.4,0,5.4,0,TRUE,0,0,,,,,,0,0,N/A,N/A,16/05/2018 12:13,Kamil Maslowski
2967,Waste Disposal,Dispose - Out of Spec,,16/05/2018 11:22,Kamil Maslowski,320,Dried,DI Delahaze-S-32-31 (Larry OG),4.8,0,4.8,0,TRUE,0,0,,,,,,0,0,N/A,N/A,16/05/2018 11:22,Kamil Maslowski
2966,Waste Disposal,Dispose - Out of Spec,,16/05/2018 10:46,Kamil Maslowski,392,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),6.88,0,6.88,0,TRUE,0,0,,,,,,0,0,N/A,N/A,16/05/2018 10:47,Kamil Maslowski
2965,HPLC Sample Sour Kush-s-8-25 (Extraction Testing),Sample - HPLC,,15/05/2018 16:19,Paul Schapurga,623(10),Dried,DI Sour Kush-S-8-25 (Sour Kush),14394.31,0,14394.31,0,TRUE,14374.31,0,623(10),Dried,DI Sour Kush-S-8-25 (Sour Kush),14374.31,0,14374.31,0,0.14,N/A,15/05/2018 16:25,Paul Schapurga
2964,Pre-Dilution AH(S)-642(1)-PD,Oil - PreDilution,-,15/05/2018 15:02,Paul Schapurga,642(1),Oil,Oil Atomical Haze,91,0,91,0,TRUE,675,0,642(1),Oil,Oil Atomical Haze,675,0,675,0,N/A,N/A,15/05/2018 15:03,Paul Schapurga
2963,Rotary Evaporation Transfer AH(S)-672(1)-R,Oil - Rotary Evaporation,-,15/05/2018 14:19,Paul Schapurga,642(1),Oil,Oil Atomical Haze,574.5,0,574.5,0,TRUE,574.5,0,672(1),Oil,Oil Atomical Haze,574.5,0,574.5,0,N/A,N/A,15/05/2018 14:22,Paul Schapurga
2962,Winterization 1 N2(M)-629(1)-W1,Oil - Winterization,-,15/05/2018 14:08,Paul Schapurga,629(1),Oil,Oil Nebula II,586,0,586,0,TRUE,2985.5,0,629(1),Oil,Oil Nebula II,2985.5,0,2985.5,0,N/A,N/A,15/05/2018 14:09,Paul Schapurga
2961,Rotary Evaporation AH(S)-642(1)-R,Oil - Rotary Evaporation,-,15/05/2018 13:05,Paul Schapurga,642(1),Oil,Oil Atomical Haze,7155,0,7155,0,TRUE,665.5,0,642(1),Oil,Oil Atomical Haze,665.5,0,665.5,0,90.7,N/A,15/05/2018 13:06,Paul Schapurga
2960,Child lot Extraction N2(M)629,Oil - Extraction,-,15/05/2018 13:02,Paul Schapurga,629,Oil,Oil Nebula II,586,0,586,0,TRUE,586,0,629(1),Oil,Oil Nebula II,586,0,586,0,N/A,N/A,15/05/2018 14:55,Paul Schapurga
2959,Extraction N2(M)-629(1)-C,Oil - Extraction,-,15/05/2018 12:57,Paul Schapurga,629,Oil,Oil Nebula II,3366.5,0,3366.5,0,TRUE,586,0,629,Oil,Oil Nebula II,586,0,586,0,82.59,N/A,15/05/2018 13:00,Paul Schapurga
2958,Filtration AH(S)-642(1)-F,Oil - Winterization/Filtration,-,15/05/2018 11:50,Paul Schapurga,642(1),Oil,Oil Atomical Haze,6397,0,6397,0,TRUE,7155,0,642(1),Oil,Oil Atomical Haze,7155,0,7155,0,N/A,N/A,15/05/2018 11:50,Paul Schapurga
2957,Process Bulk Shipment TerrAscend SB-613-Pd,Process - Bulk Shipment,,14/05/2018 16:53,Marshall Linder,613,Oil,Oil Sativa Blend,20064,0,20064,0,TRUE,0,0,,,,,,0,0,N/A,N/A,14/05/2018 17:00,Marshall Linder
2956,Pre and Post Final packaging adjustment,Inventory Adjust - Pkg Run Variance,,14/05/2018 15:41,Kamil Maslowski,156(13),Dried,Black Widow-S-7-23 (Zen's Garden),6467.69,0,6467.69,0,TRUE,6465.55,0,156(13),Dried,Black Widow-S-7-23 (Zen's Garden),6465.55,0,6465.55,0,0.03,N/A,14/05/2018 15:43,Kamil Maslowski
2955,Pre and Post Final Packaging adjustment,Inventory Adjust - Pkg Run Variance,,14/05/2018 15:08,Kamil Maslowski,307,Dried,DI Jesus OG-S-18-37 (Liv by Lift),2906.04,0,2906.04,0,TRUE,2865.79,0,307,Dried,DI Jesus OG-S-18-37 (Liv by Lift),2865.79,0,2865.79,0,1.39,N/A,14/05/2018 15:13,Kamil Maslowski
2954,Child Lot Correction NL(S)-669(1)-R,Oil - Rotary Evaporation,-,14/05/2018 12:51,Paul Schapurga,669,Oil,Oil Northern Lights,1067.5,0,1067.5,0,TRUE,1067.5,0,669(1),Oil,Oil Northern Lights,1067.5,0,1067.5,0,N/A,N/A,14/05/2018 12:53,Paul Schapurga
2953,Winterization AH(S)-642(1)-WII,Oil - Winterization/Filtration,-,14/05/2018 11:55,Paul Schapurga,,,,,,0,0,TRUE,6397,0,642(1),Oil,Oil Atomical Haze,6397,0,6397,0,N/A,N/A,14/05/2018 11:56,Paul Schapurga
2952,TTB,Process - Transfer Drying to Bulk,,14/05/2018 11:53,Patrick Uharcek,651(10),Fresh,DI Northern Lights-S-23-1,22403.6,0,22403.6,0,TRUE,4419.1,0,651(10),Dried,DI Northern Lights-S-23-1,4419.1,0,4419.1,0,80.28,N/A,14/05/2018 11:55,Patrick Uharcek
2951,R&D Dilution (1 kg batch) for Capsule Formulation JOG-125(2),Oil - Dilution,,14/05/2018 11:31,Richard Augimeri,125(2),Oil,R&D Oil Jesus OG,40.5,0,40.5,0,TRUE,832,0,125(2)-1-CapsuleFormulation,Oil,Oil Jesus OG,832,0,832,0,N/A,N/A,16/05/2018 10:49,Marshall Linder
2950,Pre and post packaging final adjustment,Inventory Adjust - Pkg Run Variance,,14/05/2018 10:29,Kamil Maslowski,329,Dried,DI Sour Kush-S-8-15 (Afternoon Delight),1123.68,0,1123.68,0,TRUE,1084.04,0,329,Dried,DI Sour Kush-S-8-15 (Afternoon Delight),1084.04,0,1084.04,0,3.53,N/A,14/05/2018 10:31,Kamil Maslowski
2949,pre and post final packaging adjustment,Inventory Adjust - Pkg Run Variance,,14/05/2018 9:27,Kamil Maslowski,463,Dried,DI Delahaze-S-32-28 (Delahaze),2922.09,0,2922.09,0,TRUE,2905.8,0,463,Dried,DI Delahaze-S-32-28 (Delahaze),2905.8,0,2905.8,0,0.56,N/A,14/05/2018 9:31,Kamil Maslowski
2948,LOD for harvest day 5 #2,Sample - MBA,,14/05/2018 9:18,Patrick Uharcek,651(10),Fresh,DI Northern Lights-S-23-1,4.9,0,4.9,0,TRUE,0,0,,,,,,0,0,N/A,N/A,14/05/2018 9:18,Patrick Uharcek
2947,Canntab - Dry of Encapsulated Active Blend Lot 665,Canntab - Drying of Encapsulated Blend,,11/05/2018 17:30,Richard Augimeri,665,Oil,Canntab (R&D),3108,0,3108,0,TRUE,2835.5,0,665,Oil,Canntab (R&D),2835.5,0,2835.5,0,8.77,N/A,11/05/2018 17:31,Richard Augimeri
2946,reallocate for medical dried flower,Allocate for Final Packaging,,11/05/2018 16:47,Bridget Fritz,548,Dried,Oil Sativa Blend,6686.71,0,6686.71,0,TRUE,6686.71,0,548,Dried,Oil Sativa Blend,6686.71,0,6686.71,0,N/A,N/A,11/05/2018 16:48,Bridget Fritz
2945,reallocation,Allocate for Final Packaging,,11/05/2018 16:45,Bridget Fritz,550,Dried,Oil Indica Blend,5257.2,0,5257.2,0,TRUE,5257.2,0,550,Dried,Oil Indica Blend,5257.2,0,5257.2,0,N/A,N/A,11/05/2018 16:45,Bridget Fritz
2944,allocate for medical final pack,Allocate for Final Packaging,,11/05/2018 16:43,Bridget Fritz,549,Dried,Oil Hybrid Blend,3063.8,0,3063.8,0,TRUE,3063.8,0,549,Dried,Oil Hybrid Blend,3063.8,0,3063.8,0,N/A,N/A,11/05/2018 16:44,Bridget Fritz
2943,reallocating from adult use to medical dried flower final pack,Allocate for Final Packaging,,11/05/2018 16:29,Bridget Fritz,409(3),Dried,DI Delahaze-S-32-32 (Lemon Larry),6772.2,0,6772.2,0,TRUE,6772.2,0,409(3),Dried,DI Delahaze-S-32-32 (Lemon Larry),6772.2,0,6772.2,0,N/A,N/A,11/05/2018 16:30,Bridget Fritz
2942,Pre-Diluted NL(S)-630(1)-PD,Oil - PreDilution,-,11/05/2018 15:49,Paul Schapurga,630(1),Oil,Oil Northern Lights,76,0,76,0,TRUE,470,0,630(1),Oil,Oil Northern Lights,470,0,470,0,N/A,N/A,11/05/2018 15:50,Paul Schapurga
2941, RefinedNL(S)-669(1)-R,Oil - Rotary Evaporation,-,11/05/2018 15:29,Paul Schapurga,630(1),Oil,Oil Northern Lights,1067.5,0,1067.5,0,TRUE,1067.5,0,669,Oil,Oil Northern Lights,1067.5,0,1067.5,0,N/A,N/A,11/05/2018 15:32,Paul Schapurga
2940,Evaporation NL(S)-630(1)-R,Oil - Rotary Evaporation,-,11/05/2018 15:26,Paul Schapurga,630(1),Oil,Oil Northern Lights,16952,0,16952,0,TRUE,1143.5,0,630(1),Oil,Oil Northern Lights,1143.5,0,1143.5,0,93.25,N/A,11/05/2018 15:26,Paul Schapurga
2939,Dispose Transfer Loss HB370(1)-Pd,Dispose - Process Waste,,11/05/2018 14:40,Marshall Linder,370(1),Oil,Oil Hybrid Blend,27,0,27,0,TRUE,0,0,,,,,,0,0,N/A,N/A,11/05/2018 14:41,Marshall Linder
2938,Dilution HB(B)-370(1)-1-DL,Oil - Dilution,,11/05/2018 14:34,Marshall Linder,370(1),Oil,Oil Hybrid Blend,6800,0,6800,0,TRUE,47451,0,370(1)-1,Oil,Oil Hybrid Blend,47451,0,47451,0,N/A,N/A,11/05/2018 14:38,Marshall Linder
2937,Winterization AH(S)-642(1)-W1,Oil - Winterization,-,11/05/2018 14:26,Paul Schapurga,642(1),Oil,Oil Atomical Haze,661,0,661,0,TRUE,3137,0,630(1),Oil,Oil Northern Lights,3137,0,3137,0,N/A,N/A,11/05/2018 14:28,Paul Schapurga
2936,reallocation for medical dried flower,Allocate for Final Packaging,,11/05/2018 13:35,Bridget Fritz,245,Dried,DI Jesus OG-S-18-37 (Liv by Lift),1526.2,0,1526.2,0,TRUE,1526.2,0,245,Dried,DI Jesus OG-S-18-37 (Liv by Lift),1526.2,0,1526.2,0,N/A,N/A,11/05/2018 13:37,Bridget Fritz
2935,Extraction AH(S)-642(1)-C,Oil - Extraction,-,11/05/2018 13:35,Paul Schapurga,642,Oil,Oil Atomical Haze,4179.5,0,4179.5,0,TRUE,661,0,642(1),Oil,Oil Atomical Haze,661,0,661,0,84.18,N/A,11/05/2018 13:40,Paul Schapurga
2934,Lot Merge HB331(1)-PD and HB370(1)-PD,Process - Lot Merge,,11/05/2018 11:42,Marshall Linder,331(1),Oil,Oil Hybrid Blend,1701,0,1701,0,TRUE,1701,0,370(1),Oil,Oil Hybrid Blend,1701,0,1701,0,N/A,N/A,11/05/2018 12:10,Marshall Linder
2933,TTB,Process - Transfer Drying to Bulk,,11/05/2018 11:35,Patrick Uharcek,651(9),Fresh,DI Northern Lights-S-23-1,57629.1,0,57629.1,0,TRUE,11520.8,0,651(9),Dried,DI Northern Lights-S-23-1,11520.8,0,11520.8,0,80.01,N/A,11/05/2018 11:35,Patrick Uharcek
2932,Pre and Post final packaging adjustment,Inventory Adjust - Pkg Run Variance,,11/05/2018 10:09,Kamil Maslowski,427,Dried,DI Northern Lights-S-23-1,3848.97,0,3848.97,0,TRUE,3840.5,0,427,Dried,DI Northern Lights-S-23-1,3840.5,0,3840.5,0,0.22,N/A,11/05/2018 10:11,Kamil Maslowski
2931,LOD for harvest day 5,Sample - MBA,,11/05/2018 9:58,Kamil Maslowski,651(10),Fresh,DI Northern Lights-S-23-1,5.2,0,5.2,0,TRUE,0,0,,,,,,0,0,N/A,N/A,11/05/2018 9:58,Kamil Maslowski
2930,LOD for harvest day 4 #2,Sample - MBA,,11/05/2018 9:57,Kamil Maslowski,651(9),Fresh,DI Northern Lights-S-23-1,5.3,0,5.3,0,TRUE,0,0,,,,,,0,0,N/A,N/A,11/05/2018 9:57,Kamil Maslowski
2929,Winterization/Filtration NL(S)-630(1)-WII,Oil - Winterization/Filtration,-,10/05/2018 16:51,Paul Schapurga,630(1),Oil,Oil Northern Lights,6025.5,0,6025.5,0,TRUE,13815,0,630(1),Oil,Oil Northern Lights,13815,0,13815,0,N/A,N/A,10/05/2018 16:52,Paul Schapurga
2928,"Dispose, Returned Oil Bottle#31278 ",Dispose - Out of Spec,,10/05/2018 16:46,Marshall Linder,380(1)-1,Oil,Oil Treasure Island (APH),57,60,57,60,TRUE,0,0,,,,,,0,0,N/A,N/A,10/05/2018 16:46,Marshall Linder
2927,TTB,Process - Transfer Drying to Bulk,,10/05/2018 15:33,Patrick Uharcek,651(7),Fresh,DI Northern Lights-S-23-1,14783.1,0,14783.1,0,TRUE,3049.9,0,651(7),Dried,DI Northern Lights-S-23-1,3049.9,0,3049.9,0,79.37,N/A,10/05/2018 15:33,Patrick Uharcek
2926,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,10/05/2018 15:01,Kamil Maslowski,392,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),13326.2,0,13326.2,0,TRUE,13278.18,0,392,Dried,DI Atomical Haze-S-29-5 (Quantum Kush),13278.18,0,13278.18,0,0.36,N/A,10/05/2018 15:03,Kamil Maslowski
2925,LOD for harvest day 4,Sample - MBA,,10/05/2018 12:20,Patrick Uharcek,651(9),Fresh,DI Northern Lights-S-23-1,5.5,0,5.5,0,TRUE,0,0,,,,,,0,0,N/A,N/A,10/05/2018 12:21,Patrick Uharcek
2924,LOD for harvest day 3,Sample - MBA,,10/05/2018 12:19,Patrick Uharcek,651(8),Dried,DI Northern Lights-S-23-1,5.2,0,5.2,0,TRUE,0,0,,,,,,0,0,N/A,N/A,10/05/2018 12:20,Patrick Uharcek
2923,LOD for harvest day 3 #2,Sample - MBA,,10/05/2018 12:18,Patrick Uharcek,651(7),Fresh,DI Northern Lights-S-23-1,5.3,0,5.3,0,TRUE,0,0,,,,,,0,0,N/A,N/A,10/05/2018 12:18,Patrick Uharcek
2922,LOD for harvest day 3,Sample - MBA,,10/05/2018 12:17,Patrick Uharcek,651(7),Fresh,DI Northern Lights-S-23-1,5.1,0,5.1,0,TRUE,0,0,,,,,,0,0,N/A,N/A,10/05/2018 12:17,Patrick Uharcek
2921,LOD for harvest day 3,Sample - MBA,,10/05/2018 12:14,Patrick Uharcek,651(6),Dried,DI Northern Lights-S-23-1,5.1,0,5.1,0,TRUE,0,0,,,,,,0,0,N/A,N/A,10/05/2018 12:15,Patrick Uharcek
2920,LOD for harvest day 2,Sample - MBA,,10/05/2018 12:12,Patrick Uharcek,651(5),Dried,DI Northern Lights-S-23-1,5.4,0,5.4,0,TRUE,0,0,,,,,,0,0,N/A,N/A,10/05/2018 12:13,Patrick Uharcek
2919,LOD for harvest day 2,Sample - MBA,,10/05/2018 12:09,Patrick Uharcek,651(4),Dried,DI Northern Lights-S-23-1,5.6,0,5.6,0,TRUE,0,0,,,,,,0,0,N/A,N/A,10/05/2018 12:09,Patrick Uharcek
2918,LOD for harvest day 2,Sample - MBA,,10/05/2018 12:05,Patrick Uharcek,651(3),Dried,DI Northern Lights-S-23-1,5.1,0,5.1,0,TRUE,0,0,,,,,,0,0,N/A,N/A,10/05/2018 12:07,Patrick Uharcek
2917,pre and post packaging adjustment,Inventory Adjust - Pkg Run Variance,,10/05/2018 9:44,Kamil Maslowski,456,Dried,DI Lavender Kush-S-11-25,7320.49,0,7320.49,0,TRUE,7308.8,0,456,Dried,DI Lavender Kush-S-11-25,7308.8,0,7308.8,0,0.16,N/A,10/05/2018 10:00,Kamil Maslowski
2916,Pre and post Packaging adjustment,Allocate for Bulk Sale,,09/05/2018 16:07,Kamil Maslowski,463,Dried,DI Delahaze-S-32-28 (Delahaze),3518.3,0,3518.3,0,TRUE,3515.8,0,463,Dried,DI Delahaze-S-32-28 (Delahaze),3515.8,0,3515.8,0,0.07,N/A,09/05/2018 16:10,Kamil Maslowski
2915,TTC,Process - Transfer to Curing,,09/05/2018 15:33,Patrick Uharcek,651(6),Fresh,DI Northern Lights-S-23-1,24604.5,0,24604.5,0,TRUE,5941,0,651(6),Dried,DI Northern Lights-S-23-1,5941,0,5941,0,75.85,N/A,09/05/2018 15:37,Patrick Uharcek
2914,TTB,Process - Transfer Drying to Bulk,,09/05/2018 15:30,Patrick Uharcek,651(2),Dried,DI Northern Lights-S-23-1,2297.3,0,2297.3,0,TRUE,1097.4,0,651(2),Dried,DI Northern Lights-S-23-1,1097.4,0,1097.4,0,52.23,N/A,09/05/2018 15:32,Patrick Uharcek
2913,Dilution HB(S)-331(1)-1-Dl,Oil - Dilution,-,09/05/2018 15:08,Marshall Linder,331(1),Oil,Oil Hybrid Blend,6614.5,0,6614.5,0,TRUE,47448,0,331(1)-1,Oil,Oil Hybrid Blend,47448,0,47448,0,N/A,N/A,09/05/2018 15:12,Marshall Linder
2912,TTC,Process - Transfer to Curing,,09/05/2018 14:50,Patrick Uharcek,651(3),Fresh,DI Northern Lights-S-23-1,32930.1,0,32930.1,0,TRUE,7974.1,0,651(3),Dried,DI Northern Lights-S-23-1,7974.1,0,7974.1,0,75.78,N/A,09/05/2018 14:51,Patrick Uharcek
2911,pre and post final packaging adjustment,Inventory Adjust - Pkg Run Variance,,09/05/2018 14:44,Kamil Maslowski,508(4),Dried,DI Sour Kush-S-8-19 (Sour OG),539.18,0,539.18,0,TRUE,511.54,0,508(4),Dried,DI Sour Kush-S-8-19 (Sour OG),511.54,0,511.54,0,5.13,N/A,09/05/2018 14:51,Kamil Maslowski
2910,TTC,Process - Transfer to Curing,,09/05/2018 14:03,Patrick Uharcek,651,Dried,DI Northern Lights-S-23-1,34605,0,34605,0,TRUE,8646.4,0,651,Dried,DI Northern Lights-S-23-1,8646.4,0,8646.4,0,75.01,N/A,09/05/2018 14:10,Patrick Uharcek
2909,TTB,Process - Transfer Drying to Bulk,,09/05/2018 13:59,Patrick Uharcek,651(8),Fresh,DI Northern Lights-S-23-1,1680.6,0,1680.6,0,TRUE,713.3,0,651(8),Dried,DI Northern Lights-S-23-1,713.3,0,713.3,0,57.56,N/A,09/05/2018 13:59,Patrick Uharcek
2908,TTB,Process - Transfer Drying to Bulk,,09/05/2018 13:57,Patrick Uharcek,651(5),Fresh,DI Northern Lights-S-23-1,1975.3,0,1975.3,0,TRUE,928.8,0,651(5),Dried,DI Northern Lights-S-23-1,928.8,0,928.8,0,52.98,N/A,09/05/2018 13:57,Patrick Uharcek
2907,TTB,Process - Transfer Drying to Bulk,,09/05/2018 13:53,Patrick Uharcek,651(4),Fresh,DI Northern Lights-S-23-1,10850.9,0,10850.9,0,TRUE,2436.5,0,651(4),Dried,DI Northern Lights-S-23-1,2436.5,0,2436.5,0,77.55,N/A,09/05/2018 13:55,Patrick Uharcek
2906,Correcting TTB,Inventory Adjust - Correct Entry Error,,09/05/2018 13:46,Patrick Uharcek,651(1),Dried,DI Northern Lights-S-23-1,2079.4,0,2079.4,0,TRUE,0,0,,,,,,0,0,N/A,N/A,09/05/2018 13:46,Patrick Uharcek
2905,TTB,Process - Transfer to Bulk,Vault - Extracts - R&D,09/05/2018 13:31,Patrick Uharcek,651(1),Dried,DI Northern Lights-S-23-1,633.1,0,633.1,0,TRUE,633.1,0,651(1),Dried,DI Northern Lights-S-23-1,633.1,0,633.1,0,N/A,N/A,09/05/2018 13:34,Patrick Uharcek
2904,Winterization NL(S)-630(1)-W1,Oil - Winterization,-,09/05/2018 13:24,Paul Schapurga,630(1),Oil,Oil Northern Lights,1172.5,0,1172.5,0,TRUE,6025.5,0,630(1),Oil,Oil Northern Lights,6025.5,0,6025.5,0,N/A,N/A,09/05/2018 13:25,Paul Schapurga
2903,JOG-125(1) Transfer Loss During Transfer to Canntab Lot,Dispose - Process Waste,,09/05/2018 12:58,Richard Augimeri,125(1),Oil,R&D Oil Jesus OG,1.7,0,1.7,0,TRUE,0,0,,,,,,0,0,N/A,N/A,09/05/2018 12:59,Richard Augimeri
2902,Blending/Encapsulation - Canntab Oil 665,Canntab - Blending/Encapsulation,,09/05/2018 12:52,Richard Augimeri,665,Oil,Canntab (R&D),131,0,131,0,TRUE,3108,0,665,Oil,Canntab (R&D),3108,0,3108,0,N/A,N/A,11/05/2018 17:28,Richard Augimeri
2901,JOG-125(1) Transfer of Oil From Emblem to Canntab Lot,Canntab - Transfer From Emblem to Canntab Lot,,09/05/2018 12:34,Richard Augimeri,125(1),Oil,R&D Oil Jesus OG,131,0,131,0,TRUE,131,0,665,Oil,Canntab (R&D),131,0,131,0,N/A,N/A,09/05/2018 12:45,Richard Augimeri
2900,pre and post packaging adjustment,Inventory Adjust - Pkg Run Variance,,09/05/2018 11:57,Kamil Maslowski,156(13),Dried,Black Widow-S-7-23 (Zen's Garden),7058.74,0,7058.74,0,TRUE,7058.05,0,156(13),Dried,Black Widow-S-7-23 (Zen's Garden),7058.05,0,7058.05,0,0.01,N/A,09/05/2018 11:59,Kamil Maslowski
2899,Release Testing For CannTab,Sample - HPLC,,09/05/2018 11:03,Cody Turgeon,125(1),Oil,R&D Oil Jesus OG,6,0,6,0,TRUE,0,0,,,,,,0,0,N/A,N/A,09/05/2018 11:04,Cody Turgeon
2898,Extraction NL(S)-630(1)-C,Oil - Extraction,-,09/05/2018 11:03,Paul Schapurga,630,Oil,Oil Northern Lights,8248.5,0,8248.5,0,TRUE,1172.5,0,630(1),Oil,Oil Northern Lights,1172.5,0,1172.5,0,85.79,N/A,09/05/2018 11:05,Paul Schapurga
2897,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,09/05/2018 11:03,Kamil Maslowski,411(4),Dried,DI Nebula II-S-26-3 (High Voltage CBD),3943.45,0,3943.45,0,TRUE,3898.49,0,411(4),Dried,DI Nebula II-S-26-3 (High Voltage CBD),3898.49,0,3898.49,0,1.14,N/A,09/05/2018 11:04,Kamil Maslowski
2896,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,09/05/2018 9:00,Kamil Maslowski,259,Dried,DP Sour OG-M-8,1061.65,0,1061.65,0,TRUE,1058.86,0,259,Dried,DP Sour OG-M-8,1058.86,0,1058.86,0,0.26,N/A,09/05/2018 9:01,Kamil Maslowski
2895,pre and post final packaging adjustment,Inventory Adjust - Pkg Run Variance,,08/05/2018 15:41,Kamil Maslowski,320,Dried,DI Delahaze-S-32-31 (Larry OG),4496.76,0,4496.76,0,TRUE,4487.5,0,320,Dried,DI Delahaze-S-32-31 (Larry OG),4487.5,0,4487.5,0,0.21,N/A,08/05/2018 15:44,Kamil Maslowski
2894,Predilution BW(M)-631(1)-Pd,Oil - PreDilution,-,08/05/2018 14:59,Marshall Linder,631,Oil,Oil Black Widow,438.5,0,438.5,0,TRUE,2216.5,0,631(1),Oil,Oil Black Widow,2216.5,0,2216.5,0,N/A,N/A,08/05/2018 15:06,Marshall Linder
2893,Rotary Evaporation BW(M)-631-R,Oil - Rotary Evaporation,-,08/05/2018 14:09,Paul Schapurga,631,Oil,Oil Black Widow,4707.5,0,4707.5,0,TRUE,438.5,0,631,Oil,Oil Black Widow,438.5,0,438.5,0,90.69,N/A,08/05/2018 14:10,Paul Schapurga
2892,LOD for Harvest Day 1 (test #2),Sample - MBA,,08/05/2018 12:57,Patrick Uharcek,651(1),Fresh,DI Northern Lights-S-23-1,5.2,0,5.2,0,TRUE,0,0,,,,,,0,0,N/A,N/A,08/05/2018 12:57,Patrick Uharcek
2891,LOD from Harvest Day 1 (2nd test),Sample - MBA,,08/05/2018 12:55,Patrick Uharcek,651,Fresh,DI Northern Lights-S-23-1,5.1,0,5.1,0,TRUE,0,0,,,,,,0,0,N/A,N/A,08/05/2018 12:55,Patrick Uharcek
2890,Pre and Post Final Packaging Adjustment,Inventory Adjust - Pkg Run Variance,,08/05/2018 12:13,Kamil Maslowski,307,Dried,DI Jesus OG-S-18-37 (Liv by Lift),3500.89,0,3500.89,0,TRUE,3497.8,0,307,Dried,DI Jesus OG-S-18-37 (Liv by Lift),3497.8,0,3497.8,0,0.09,N/A,08/05/2018 12:14,Kamil Maslowski
